,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
3647,Turkey,TUR,2021-02-10,2795116.0,,,64548.0,3.31,,,765.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3648,Turkey,TUR,2021-02-11,2846125.0,,,49331.0,3.37,,,585.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3649,Turkey,TUR,2021-02-12,3404354.0,3067822.0,336532.0,120650.0,4.04,3.64,0.4,1431.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3650,Turkey,TUR,2021-02-13,3709896.0,3253005.0,456891.0,158311.0,4.4,3.86,0.54,1877.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3651,Turkey,TUR,2021-02-14,3825101.0,3336164.0,488937.0,173515.0,4.54,3.96,0.58,2057.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3652,Turkey,TUR,2021-02-15,4182027.0,3608148.0,573879.0,216832.0,4.96,4.28,0.68,2571.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3653,Turkey,TUR,2021-02-16,4630784.0,3984622.0,646162.0,271154.0,5.49,4.72,0.77,3215.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3654,Turkey,TUR,2021-02-17,5223602.0,4477432.0,746170.0,346927.0,6.19,5.31,0.88,4113.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3655,Turkey,TUR,2021-02-18,5895295.0,5028179.0,867116.0,435596.0,6.99,5.96,1.03,5165.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3656,Turkey,TUR,2021-02-19,6361699.0,5384983.0,976716.0,422478.0,7.54,6.38,1.16,5009.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3657,Turkey,TUR,2021-02-20,6533510.0,5503094.0,1030416.0,403373.0,7.75,6.52,1.22,4783.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3658,Turkey,TUR,2021-02-21,6571830.0,5517993.0,1053837.0,392390.0,7.79,6.54,1.25,4653.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3659,Turkey,TUR,2021-02-22,6837302.0,5738471.0,1098831.0,379325.0,8.11,6.8,1.3,4498.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3660,Turks and Caicos Islands,TCA,2021-01-10,0.0,0.0,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3661,Turks and Caicos Islands,TCA,2021-01-11,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3662,Turks and Caicos Islands,TCA,2021-01-12,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3663,Turks and Caicos Islands,TCA,2021-01-13,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3664,Turks and Caicos Islands,TCA,2021-01-14,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3665,Turks and Caicos Islands,TCA,2021-01-15,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3666,Turks and Caicos Islands,TCA,2021-01-16,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3667,Turks and Caicos Islands,TCA,2021-01-17,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3668,Turks and Caicos Islands,TCA,2021-01-18,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3669,Turks and Caicos Islands,TCA,2021-01-19,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3670,Turks and Caicos Islands,TCA,2021-01-20,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3671,Turks and Caicos Islands,TCA,2021-01-21,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3672,Turks and Caicos Islands,TCA,2021-01-22,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3673,Turks and Caicos Islands,TCA,2021-01-23,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3674,Turks and Caicos Islands,TCA,2021-01-24,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3675,Turks and Caicos Islands,TCA,2021-01-25,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3676,Turks and Caicos Islands,TCA,2021-01-26,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3677,Turks and Caicos Islands,TCA,2021-01-27,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3678,Turks and Caicos Islands,TCA,2021-01-28,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3679,Turks and Caicos Islands,TCA,2021-01-29,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3680,Turks and Caicos Islands,TCA,2021-01-30,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3681,Turks and Caicos Islands,TCA,2021-01-31,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3682,Turks and Caicos Islands,TCA,2021-02-01,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3683,Turks and Caicos Islands,TCA,2021-02-02,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3684,Turks and Caicos Islands,TCA,2021-02-03,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3685,Turks and Caicos Islands,TCA,2021-02-04,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3686,Turks and Caicos Islands,TCA,2021-02-05,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3687,Turks and Caicos Islands,TCA,2021-02-06,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3688,Turks and Caicos Islands,TCA,2021-02-07,,,,222.0,,,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3689,Turks and Caicos Islands,TCA,2021-02-08,6433.0,6433.0,,222.0,16.62,16.62,,5734.0,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
3690,United Arab Emirates,ARE,2021-01-05,826301.0,,,,8.35,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3691,United Arab Emirates,ARE,2021-01-06,,,,30698.0,,,,3104.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3692,United Arab Emirates,ARE,2021-01-07,887697.0,,,30698.0,8.98,,,3104.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3693,United Arab Emirates,ARE,2021-01-08,941556.0,,,38418.0,9.52,,,3884.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3694,United Arab Emirates,ARE,2021-01-09,1020349.0,,,48512.0,10.32,,,4905.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3695,United Arab Emirates,ARE,2021-01-10,1086568.0,836568.0,250000.0,52053.0,10.99,8.46,2.53,5263.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3696,United Arab Emirates,ARE,2021-01-11,1167251.0,,,56825.0,11.8,,,5745.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3697,United Arab Emirates,ARE,2021-01-12,1275652.0,,,64193.0,12.9,,,6490.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3698,United Arab Emirates,ARE,2021-01-13,1394580.0,,,76797.0,14.1,,,7765.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3699,United Arab Emirates,ARE,2021-01-14,1527833.0,,,91448.0,15.45,,,9246.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3700,United Arab Emirates,ARE,2021-01-15,1665987.0,,,103490.0,16.84,,,10464.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3701,United Arab Emirates,ARE,2021-01-16,1797926.0,,,111082.0,18.18,,,11231.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3702,United Arab Emirates,ARE,2021-01-17,1882778.0,,,113744.0,19.04,,,11500.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3703,United Arab Emirates,ARE,2021-01-18,1971521.0,,,114896.0,19.93,,,11617.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3704,United Arab Emirates,ARE,2021-01-19,2065367.0,,,112816.0,20.88,,,11407.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3705,United Arab Emirates,ARE,2021-01-20,2161150.0,,,109510.0,21.85,,,11072.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3706,United Arab Emirates,ARE,2021-01-21,2246069.0,,,102605.0,22.71,,,10374.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3707,United Arab Emirates,ARE,2021-01-22,2339078.0,,,96156.0,23.65,,,9722.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3708,United Arab Emirates,ARE,2021-01-23,2426798.0,,,89839.0,24.54,,,9083.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3709,United Arab Emirates,ARE,2021-01-24,2487789.0,,,86430.0,25.15,,,8739.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3710,United Arab Emirates,ARE,2021-01-25,2571091.0,,,85653.0,26.0,,,8660.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3711,United Arab Emirates,ARE,2021-01-26,2677680.0,,,87473.0,27.07,,,8844.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3712,United Arab Emirates,ARE,2021-01-27,2764450.0,,,86186.0,27.95,,,8714.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3713,United Arab Emirates,ARE,2021-01-28,2868650.0,,,88940.0,29.0,,,8993.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3714,United Arab Emirates,ARE,2021-01-29,3006606.0,,,95361.0,30.4,,,9642.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3715,United Arab Emirates,ARE,2021-01-30,3114167.0,,,98196.0,31.49,,,9928.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3716,United Arab Emirates,ARE,2021-01-31,3334162.0,,,120910.0,33.71,,,12225.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3717,United Arab Emirates,ARE,2021-02-01,3440777.0,,,124241.0,34.79,,,12562.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3718,United Arab Emirates,ARE,2021-02-02,,,,117852.0,,,,11916.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3719,United Arab Emirates,ARE,2021-02-03,3564517.0,,,114295.0,36.04,,,11556.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3720,United Arab Emirates,ARE,2021-02-04,3849374.0,,,140103.0,38.92,,,14166.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3721,United Arab Emirates,ARE,2021-02-05,,,,145536.0,,,,14715.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3722,United Arab Emirates,ARE,2021-02-06,4201347.0,,,155311.0,42.48,,,15703.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3723,United Arab Emirates,ARE,2021-02-07,4313868.0,,,139958.0,43.62,,,14151.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3724,United Arab Emirates,ARE,2021-02-08,4413649.0,,,138982.0,44.63,,,14052.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3725,United Arab Emirates,ARE,2021-02-09,4527144.0,,,146357.0,45.77,,,14798.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3726,United Arab Emirates,ARE,2021-02-10,4684658.0,,,160020.0,47.37,,,16179.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3727,United Arab Emirates,ARE,2021-02-11,4792208.0,,,134691.0,48.45,,,13618.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3728,United Arab Emirates,ARE,2021-02-12,4901795.0,,,125205.0,49.56,,,12659.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3729,United Arab Emirates,ARE,2021-02-13,5005264.0,,,114845.0,50.61,,,11612.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3730,United Arab Emirates,ARE,2021-02-14,5055231.0,,,105909.0,51.11,,,10708.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3731,United Arab Emirates,ARE,2021-02-15,5086835.0,,,96169.0,51.43,,,9723.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3732,United Arab Emirates,ARE,2021-02-16,5198725.0,,,95940.0,52.56,,,9700.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3733,United Arab Emirates,ARE,2021-02-17,5284406.0,,,85678.0,53.43,,,8663.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3734,United Arab Emirates,ARE,2021-02-18,5373730.0,,,83075.0,54.33,,,8400.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3735,United Arab Emirates,ARE,2021-02-19,5466831.0,,,80719.0,55.27,,,8161.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3736,United Arab Emirates,ARE,2021-02-20,5553391.0,,,78304.0,56.15,,,7917.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3737,United Arab Emirates,ARE,2021-02-21,5554342.0,,,71302.0,56.16,,,7209.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3738,United Arab Emirates,ARE,2021-02-22,5557793.0,,,67280.0,56.19,,,6803.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
3739,United Kingdom,GBR,2020-12-13,86265.0,86265.0,,,0.13,0.13,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
3740,United Kingdom,GBR,2020-12-14,,,,83999.0,,,,1237.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
3741,United Kingdom,GBR,2020-12-15,,,,83999.0,,,,1237.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
3742,United Kingdom,GBR,2020-12-16,,,,83999.0,,,,1237.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
3743,United Kingdom,GBR,2020-12-17,,,,83999.0,,,,1237.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
3744,United Kingdom,GBR,2020-12-18,,,,83999.0,,,,1237.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
3745,United Kingdom,GBR,2020-12-19,,,,83999.0,,,,1237.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
